TRXN_ID,ACCT_ID,TRXN_DT,TRXN_AMT,MRCH_NM
4570033,10006438249,2020-04-02,388.02,FBPAY  *STARS
4570058,10009279612,2020-04-02,1853.24,MARSHALLS #822
4570192,10009386078,2020-04-02,3484.78,MCW#1007-GOSFORD
4570264,10010775588,2020-04-02,4299.38,PBZTBPINA47963
4570686,10010909212,2020-04-02,1052.92,PNO CBO
4570753,10010994176,2020-04-02,2470.67,PremierTaxFreeEUR8.280
4570771,10011644056,2020-04-02,5491.67,SHAMMY SHINE-CLINTON I
4570772,10013466813,2020-04-02,3501.33,WENDY S #307
4571009,10013681086,2020-04-02,3174.17,YPS*
4571118,1345409069,2020-04-03,4296.55,ALDI 74067
4571532,1362232378,2020-04-03,846.55,AMAZON.COM*2T28M4PK1 AMZN
4571720,1456053086,2020-04-03,3361.18,ATB 161
4571947,1457501888,2020-04-03,103.6,AUNTIE ANNE'S FL 177-1
4572056,1464336146,2020-04-03,5276.91,BENCHMARK
4572133,1465846176,2020-04-03,4244.69,BINTUBE USENET
4572219,1465846176,2020-04-03,5662.41,"BLACK HOG BREWING, LLC"
4572271,1513348175,2020-04-03,4686.21,COSTCO GAS #0323
4572279,1564624745,2020-04-03,5214.21,EXXONMOBIL    48208821
4572303,1654188643,2020-04-03,722.99,LOWES #01590*
4572345,1664500092,2020-04-03,3518.97,MARATHON PETRO011130
4572522,1740577999,2020-04-03,1410.52,OLLIES BARGAIN OUTLET
4572832,1744696756,2020-04-03,1049.4,PAPA JOHN'S #1814
4572894,1779768543,2020-04-03,5064.48,POPEYES 1369
4572981,1815802975,2020-04-03,2643.14,RED ROCK RACE/SPTS
4573115,1896263538,2020-04-03,1344.2,SS
4573681,1913003484,2020-04-03,600.69,Subway 5318
4573715,2098288403,2020-04-03,380.98,652 FLIGHT TERMINAL A
4573824,2111990616,2020-04-03,2618.97,AIRBNB * HMHPJ2DJ84
4574029,2131674593,2020-04-03,178.1,AMG*CALL FR4012691361
4574139,2168686240,2020-04-03,495,BOXED.COM
4574333,2170012952,2020-04-03,2084.41,BP#8167942SAGOLA MINI MA
4574365,2170584235,2020-04-03,3264.8,BUIKEMA S ACE HARDWARE
4574523,2186850166,2020-04-03,4327,CHURCH S CHICKEN
4574782,2201073411,2020-04-03,2623.74,CORRLINKS/ADVTECGRP
4574903,2230551221,2020-04-03,406.83,FAMILY DOLLAR #3765
4574993,2230853448,2020-04-03,1272.93,FERRY ST GAS & SERVICE
4575073,2246030957,2020-04-03,809.71,GOLDEN FLAME HOT WINGS
4575287,2267907281,2020-04-03,1457.07,HLU*Hulu 1204654681294-U
4575342,2273321865,2020-04-03,493.72,INDIAN SMOKE SHOP
4575454,2296499789,2020-04-03,2509.44,KTP.COM
4575528,2313655733,2020-04-03,2821.13,MARIA BONITA CANTINA T
4575547,2320820031,2020-04-03,3471.21,MCDONALD'S F24574
4575623,2348713796,2020-04-03,4103.19,PAYPAL *CORE4SOLINC EBAY
4575730,2352418738,2020-04-03,5039.99,PAYPAL *HSN FLX 3 OF 3
4576135,2372924999,2020-04-03,1251.2,QUICK CHEK CORPORATI
4576311,2372924999,2020-04-03,4104.02,QVC*651769978102*4OF6
4576621,2378376399,2020-04-03,5144.66,RIO STARBUCKS CONVENTI
4576622,2389935597,2020-04-03,3214.27,SALT CRACKER FISH CAMP
4576950,2403779252,2020-04-03,3555.03,SHELL OIL 57446081606
4576963,2418313493,2020-04-03,2416.68,SP * UNITED BY BLUE
4576991,2418900588,2020-04-03,1013.56,SQ *ARZO HAIR CULTU
4577089,2421974034,2020-04-03,4079.02,SQ *ROCK PAPER SCIS
4577219,2424786982,2020-04-03,4330.64,STARBUCKS STORE 05594
4577238,2453235486,2020-04-03,4772.24,TRADER JOE'S #352 QPS
4577459,2476493112,2020-04-03,2603.16,WILTON FEED   09893280
4577551,2483446145,2020-04-03,1646.22,WOLFS RIDGE BREWING
4577717,2500365492,2020-04-03,4975.65,Amazon Prime*MK3I73GS2
4577954,2502274866,2020-04-03,1643.83,Amazon.com*GB9KS2HT3
4578004,2502274866,2020-04-03,806.06,Amazon.com*HJ0DD23T3
4578078,2507485954,2020-04-03,4529.09,AMAZON.COM*VX3OI8Z03 A
4578228,2533676538,2020-04-03,501.44,BANANAREPUBLIC US 3046
4578248,2535805496,2020-04-03,3069.92,BERNIE 2020 INC
4578317,2577911312,2020-04-03,2488.21,DUNKIN #300223 Q35
4578455,2604879847,2020-04-03,3620.29,HUDSON ST1518
4578460,2606279574,2020-04-03,5244.28,Jackson Street Pub-Nap
4578519,2613094560,2020-04-03,4725.42,KING SOOPERS #0100
4578552,2618976966,2020-04-03,133.19,LITTLE TOKYO
4578637,2629797487,2020-04-03,1128.93,MARRIOTT ALPHARETTA
4578700,2635004480,2020-04-03,1614.75,MERCY
4578729,2667914918,2020-04-03,2367.04,SEPHORA STRONGSVIL
4578922,2669957389,2020-04-03,3587.87,SOUND PRO
4579016,10001010112,2020-04-03,1145.83,WENDY'S #105
4579134,10001900569,2020-04-03,1184.51,ALDI 72063
4579161,10004456645,2020-04-03,283.89,BEAN TOWN TAQUERIA
4579367,10006636826,2020-04-03,3280.46,FOXTROT MARKET
4579382,10007370347,2020-04-03,5174,HAWTHORNES BACKYARD
4579502,10007430608,2020-04-03,2268.28,HLU*Hulu 1204654681294-U
4579588,10008184965,2020-04-03,2995.52,JFK YELLOW LOT
4579596,10009131551,2020-04-03,2749.77,MANSCAPED
4579662,10010528980,2020-04-03,3359.28,PAYPAL *FIREOFFICER
4579684,10011494739,2020-04-03,3762.5,S AND A STORES 03
4580100,10011926337,2020-04-03,803.26,SKIRTED HEIFER II
4580169,10012562544,2020-04-03,5394,TACO CASA #60
4580555,10013067015,2020-04-03,1698.17,UTAH SAFTEY EMISSION TEST
4580572,10013671067,2020-04-03,737.06,WORDPRESS F40CE09H7B
4580756,10013671067,2020-04-03,3880.61,WSS #70 NILES
4580809,10014010080,2020-04-03,1289.97,7-ELEVEN 39034
4580830,10014991302,2020-04-03,2533.23,AMZN MKTP US*K10YI60M3
4581338,10015039510,2020-04-03,4756.39,AMZN Mktp US*MK3KN5R30
4581379,10015047531,2020-04-03,871.71,AMZN Mktp US*MS09B9VM1
4581421,1446742437,2020-04-04,5372.76,AMZN Mktp US*US9426113
4581539,1460417395,2020-04-04,3473.5,BAR LOUIE COLORADO SPRING
4581617,1513634118,2020-04-04,1472.86,COSTCO GAS #0475
4581896,1524314049,2020-04-04,284.12,CVS/PHARMACY #01030
4582133,1570265509,2020-04-04,213.16,FIVE GUYS MA 1267 ECOM
4582181,1573763815,2020-04-04,886.84,GALEREYa VZUTTYa ELSTE
4582208,1626636730,2020-04-04,4481.21,ILOVEKICKBOXING - NASHV
4582302,1656516916,2020-04-04,3541.36,LURE FISH * LURE FISH
4582402,1664500092,2020-04-04,2935.97,MARATHON PETRO229013
4582421,1717194224,2020-04-04,3209.58,METROPOLITAN INSURANCE
4582421,1884791968,2020-04-04,1351.28,SQ *ATLANTIC CONCES
4582492,2141103864,2020-04-04,1375.69,AMZN Mktp US*MA4VH89L0
4582668,2154237856,2020-04-04,5629.42,B.GOOD DIGITAL 19049
4582685,2170148145,2020-04-04,331.59,BRUNELLESCHI'S
4582750,2198283232,2020-04-04,495.83,CITYOFSTLOUIS-PARKING
4582957,2230551221,2020-04-04,2992.46,FAMOUS FOOTWEAR.COM
4583190,2291222522,2020-04-04,5589.43,KENNEDY SUPERMARKET
4583263,2299870900,2020-04-04,4733.08,LAZ PARKING 760140
4583325,2301600964,2020-04-04,5492.62,LG&E-UTILITY-PAYMENT
4583377,2320820031,2020-04-04,1143.43,MCDONALD'S F24955
4583534,2326436595,2020-04-04,2219.46,MERLE NORMAN C07000953
4583561,2346615889,2020-04-04,2055.87,PANDA EXPRESS #2409
4583761,2360381464,2020-04-04,510.88,PIRANA JOE
4584034,2367346323,2020-04-04,114.26,PUBLIX #1270
4584272,2418313493,2020-04-04,5156.52,SPEEDOUSA.COM
4584334,2434125954,2020-04-04,3083.5,TACO BELL #27883
4584346,2436313411,2020-04-04,1246.32,TAPATERIA
4584427,2474598128,2020-04-04,4695.7,WEIS MARKETS 166
4584435,2489400799,2020-04-04,4517.4,7 ELEVEN  414000414011
4584458,2490203224,2020-04-04,5676.64,7-ELEVEN 34405
4584481,2510745436,2020-04-04,2993.32,AMZ*NOBULL PROJECT
4584840,2544816013,2020-04-04,5310.5,BUCHHEIT OF JACKSON 10
4584909,2549902776,2020-04-04,2326.95,CASH APP*ASHLEY FAR
4584929,2550570660,2020-04-04,5138.16,CHEESECAKE CAMBRIDGE
4585224,2576981388,2020-04-04,1287.89,DOORDASH*VIVA CHICKEN
4585231,2588774246,2020-04-04,3631.68,GENOS LIQUORS
4585278,2601572244,2020-04-04,3723.87,HOLIDAY INN EXPRESS
4585498,2606912836,2020-04-04,5500.86,JOMAR - SWANSON
4585547,2613094560,2020-04-04,2981.91,KOHL'S #0269
4585703,2618366088,2020-04-04,1180.57,LES SANTUARY NAIL SPA OFD
4586072,2618366088,2020-04-04,3102.24,LEVELUPPOTBELLY022628
4586172,2618976966,2020-04-04,3555.65,LIM*RIDE COST
4586224,2637240264,2020-04-04,3965.66,MOE'S 451
4586727,2644220207,2020-04-04,2882.25,PANERA BREAD #600964
4586736,2648254411,2020-04-04,269.14,PETCO COM     00069880
4586742,2662147897,2020-04-04,2988.24,ROCK CREEK RESTAURANT
4586799,2665825504,2020-04-04,4157.43,SARABELLA PIZZERIA
4586825,2680861941,2020-04-04,2940.67,ST PETERS HOSPITAL PE
4586927,10000472606,2020-04-04,3572.11,USA TECH-VEN*USA*CANTE
4587150,10001852909,2020-04-04,2749.88,ACME #0831
4587213,10004156419,2020-04-04,4880.86,AUTOZONE 6098
4587217,10004156419,2020-04-04,5287.15,AZ WIRELESS
4587463,10005163434,2020-04-04,156.65,CITY CHICAGO TICKET WEB
4587522,10005998829,2020-04-04,3338.03,DOORDASH*WINGSTOP
4587644,10006259271,2020-04-04,3251.33,EPITSENTR
4587663,10007905279,2020-04-04,5070.8,IN N OUT BURGER 262
4587772,10009364969,2020-04-04,3631.12,MCDONALD'S F35201
4588226,10009421846,2020-04-04,1055.55,MESA VERDE LOUNGE
4588262,10009975924,2020-04-04,3181.34,ONESTOP NUTRITION
4588301,10010528981,2020-04-04,4035.08,PAYPAL *MCGRAWHILLG
4588602,10010875679,2020-04-04,2536.97,PICK N SAVE #351
4588634,10010994176,2020-04-04,5485.61,PREMIERE LUX CINEMA -
4588736,10011373706,2020-04-04,5300.31,ROBLOX * 1-855-333-47
4588784,10011494739,2020-04-04,4161.98,RVI*RELIV INC
4588840,10012067746,2020-04-04,5575.13,SQ *PHANTOGRAM - TOUR MER
4589032,10012562544,2020-04-04,4752.47,TARGET        00007351
4589091,10012580953,2020-04-04,4810.4,TARGET        00018069
4589169,10012600676,2020-04-04,5199.93,TARGET PLUS
4589371,10012632573,2020-04-04,33.25,TEAL EYE
4589459,10012789858,2020-04-04,1478.26,THE SUMMIT ROOM
4589654,10013169454,2020-04-04,4939.97,VMC*CUTCOCUTLERY
4589661,10013253155,2020-04-04,2056.8,WALGREENS #10572
4589701,10013283530,2020-04-04,1048.66,WALGREENS #6321
4589884,10014181071,2020-04-04,2648.15,ACME #2638
4589911,10014709827,2020-04-04,4926.73,AMERICAN  00121382732925
4589988,10014935154,2020-04-04,4295.38,AMZN MKTP US*B467V8WV3 AM
4590392,10014991302,2020-04-04,973.68,AMZN Mktp US*LF4L79493
4590654,10015017740,2020-04-04,3636.2,AMZN Mktp US*M45635PN1
4590701,10015335775,2020-04-04,3232.05,ANTHEM BLUE INDIVIDUAL
4590838,1311786128,2020-04-05,5593.23,AFW-COLO SPRINGS #54
4590893,1328514216,2020-04-05,2646.87,AIRBNB  HMPB5RBX3A
4590899,1384251623,2020-04-05,4914.5,AMAZON.COM*MU3JM1PE0 AMZN
4590973,1411651537,2020-04-05,3719.74,AMZN Mktp US*1A1R72IO3
4591085,1411794220,2020-04-05,2829.9,AMZN Mktp US*2T7Y43FJ1
4591417,1457501888,2020-04-05,965.27,AUTOZONE 5201
4591487,1462022406,2020-04-05,4036.83,BARK&CO (BARKBOX)
4591719,1487971124,2020-04-05,798.9,CHARLOTTE AVIATION/PRKNG
4591784,1570678977,2020-04-05,326.81,FOGO DE CHAO CHURRASCA
4591862,1617483040,2020-04-05,4820.14,HLU*HULU 1413768289386
4591962,1728665790,2020-04-05,3154.92,MURPHY EXPRESS 8741
4591974,1773642564,2020-04-05,536.48,PAYPAL *PERF MOTO EBAY
4591983,1786781466,2020-04-05,5477.55,POSTMATES TIP
4592177,1802736236,2020-04-05,2064.45,QT 451        05004510
4592257,1802862040,2020-04-05,1246.64,QT 776
4592807,1822810501,2020-04-05,4413,RNR LIQUOR
4592848,1915652133,2020-04-05,4031.77,TACO BELL #030103
4592892,1938093810,2020-04-05,495.13,TOMAH MEMORIAL HOSPITA
4593029,2028165401,2020-04-05,5498.46,ULTRA SONIC FLORAL PARK
4593182,2079748664,2020-04-05,4782.44,WINGSTOP 458
4593239,2130793546,2020-04-05,1887.87,AMERICAN  0010612207216
4593304,2185939804,2020-04-05,3597.39,CHICK-FIL-A #03784
4593513,2196021352,2020-04-05,3184.11,CIRCLE K 05325
4593566,2201073411,2020-04-05,2077.03,CORNER STORE 1592
4593632,2209726344,2020-04-05,451.31,CUTTING EDGE SALON
4593740,2227872112,2020-04-05,3616.52,EVI* BARONA VALLEY RA
4594020,2236053891,2020-04-05,1432.51,FIVE BELOW 8027
4594069,2271049325,2020-04-05,4879.49,HUMANA PHARMACY
4594147,2281203391,2020-04-05,4282.52,JACK IN THE BOX 7200
4594362,2320820031,2020-04-05,3161.21,MCDONALD'S F2428
4594585,2339855500,2020-04-05,1224.51,OLIVE GARDEN  00018697
4594676,2457940172,2020-04-05,1943.11,TST* MECHA WEST HARTFORD
4594759,2463026472,2020-04-05,1375.72,VENTRA VENDING 03002
4594935,2471046306,2020-04-05,3241.3,WAL-MART #2571
4595102,2474598128,2020-04-05,251.65,WENDY'S #025
4595174,2542760486,2020-04-05,3837.99,BOB SAVAGE MATCO TOOLS
4595219,2542760486,2020-04-05,5494.48,BOORDY VINEYARDS
4595297,2549902776,2020-04-05,4827.23,CATOOSA FOOD & BEVERAG
4595329,2558753193,2020-04-05,3667.87,CIRCLE K 08411
4595467,2565605405,2020-04-05,3979.07,Crosby's Kitchen
4595575,2575631000,2020-04-05,2302.82,DOLLAR-GENERAL #7288
4595580,2630059810,2020-04-05,1937.52,MBTA CENTRAL
4595874,2637240264,2020-04-05,4474.66,MILWAUKEE PUBLIC MUSEU
4595928,2637240264,2020-04-05,4096.64,MONAT GLOBAL CORP
4595947,2643074795,2020-04-05,1377.84,OMEGA DOO BIJELA TEHNI
4595987,2644080056,2020-04-05,4586.04,OVR*O.CO/OVERSTOCK.CO
4596089,2649726166,2020-04-05,495.53,PHX 1476C PRAIRIE NEWS
4596437,2649962035,2020-04-05,4930.21,PILOT         00000604
4596540,2680861941,2020-04-05,5093.27,SQU*SQ *THE MONGOLIAN
4596563,2681531592,2020-04-05,4705.26,STARBUCKS STORE 08501
4596684,10000785519,2020-04-05,298.06,WAL-MART #0548
4596749,10000875936,2020-04-05,1566.43,WAL-MART #2436
4596753,10002508613,2020-04-05,4007.69,AMERICAN AIR0012383657567
4596882,10003957929,2020-04-05,2713.18,ARBYS 6019
4597278,10004113310,2020-04-05,1780.33,ARMOR PEST DEFENSE
4597321,10004155900,2020-04-05,2355.29,Audible*2T64L1B50
4597580,10004615589,2020-04-05,5350.62,BIRD APP
4597656,10004651915,2020-04-05,5105.81,BLACKCOMB SKI & SPORT
4597663,10005163434,2020-04-05,2345.52,CITGO FOOD MART
4597764,10005774370,2020-04-05,1881.01,DAYTONA LUXURY 12
4598206,10006277778,2020-04-05,4897.03,EXXONMOBIL    42205211
4598216,10007228411,2020-04-05,5335.26,GRIFFITHS TAVERN
4598308,10007727805,2020-04-05,574.3,HOOKED
4598516,10008539532,2020-04-05,986.96,LEMATTA HOME INSPECTIO
4598578,10009476501,2020-04-05,4447.24,MIDWAY DUCK INN
4598919,10010036867,2020-04-05,4399.39,PANERA BREAD #203409 P
4598926,10011949909,2020-04-05,4056.69,SOUTHWES  5262158174734
4598950,10012413456,2020-04-05,2560.64,STILE SALON - COLUMBUS
4599205,10013035879,2020-04-05,913.45,US_CLARINS.COM
4599212,10014430594,2020-04-05,1770.73,ALDI 69086
4599230,10015098233,2020-04-05,4429.02,AMZN Mktp US*NW3003U93
4599315,1512672796,2020-04-06,490.08,CONOCO - CIRCLE K STOR
4599369,1570099596,2020-04-06,356.5,FEDEX 777539977628
4599514,1594643459,2020-04-06,3446.55,GOODCENTS SUBS - 68
4599522,1600152563,2020-04-06,2250.12,gotogate_us L3GUR4
4599545,1609784611,2020-04-06,5636.98,HAND ROLLED BAGELS
4599586,1639408929,2020-04-06,1347.26,KING SOOPERS #0698 FUEL Q
4599646,1671495966,2020-04-06,3705.08,MCDONALD'S F17786
4599786,1717194224,2020-04-06,1278.49,MICHAELS STORES 9700
4600052,1743317369,2020-04-06,929.02,ORIGINAL MARTINOS BAKE
4600093,1820084924,2020-04-06,5460.26,RING MONTHLY
4600538,1847971012,2020-04-06,1326.23,SHELL OIL 57445536006
4600646,1904878467,2020-04-06,414.55,STATE LINE PIZZA HAMMO
4600674,1945601750,2020-04-06,3231.48,TST* MANCINO S
4600814,2074749652,2020-04-06,1001.42,WAWA 8386     00083865
4600924,2097304469,2020-04-06,546.08,2657 AMC BOSTON COMMON
4600997,2135741968,2020-04-06,3024.53,AMZN Mktp US*1Q7GW45M3
4601030,2155342515,2020-04-06,907.41,BBK SALON
4601394,2164949805,2020-04-06,3626.19,BLUDLPHN.com*DiabetesFore
4601404,2209726344,2020-04-06,182.58,CVS/PHARMACY #05992
4601425,2270788652,2020-04-06,3603.33,HOMEGOODS # 0664
4601489,2270793272,2020-04-06,3360.26,HOT CHICKEN TAKEOVER
4601589,2313655733,2020-04-06,247.88,MARLBOROUGH HEAD
4601789,2318258528,2020-04-06,1586.19,MBTA CHARLES MGH
4602069,2322490015,2020-04-06,3943.07,MCDONALD'S F4430
4602085,2326436595,2020-04-06,1394.39,MERIDIAN KENNELS
4602141,2334974246,2020-04-06,5230.82,NIMNIM LLC
4602148,2346615889,2020-04-06,4848.86,PALM BEACH TAN COL009
4602166,2348713796,2020-04-06,5661.24,PAYMENT
4602167,2418313493,2020-04-06,1653.01,SP * UNCOMMON JAMES
4602345,2426246651,2020-04-06,474.79,STATE FARM  INSURANCE
4602548,2473618760,2020-04-06,25.21,WAWA 8513     00085134
4602583,2474598128,2020-04-06,4109.79,WAWA STORE 83300083337
4602762,2479230719,2020-04-06,4841.76,WM SUPERCENTER #1738
4602957,2499966656,2020-04-06,4746.26,Amazon Music*C52IH5JO3
4603546,2521480463,2020-04-06,59.4,AMZN MKTP US*P77PE2123
4603559,2543135902,2020-04-06,2284.29,BP#6629976BIG D MARQPS
4603586,2564657198,2020-04-06,5578.23,CORNER STORE 1592
4603715,2592053170,2020-04-06,3524.47,GOOGLE*FLERO GAMES
4603812,2603561073,2020-04-06,5134.85,HOUSE OF COLOR
4604305,2606359274,2020-04-06,721.39,JEWEL OSCO 0185
4604329,2616437441,2020-04-06,3634.53,KUM & GO #0659
4604349,2626806205,2020-04-06,5523.56,LULUS.COM
4604456,2680861941,2020-04-06,4709.39,SQU*SQ *JANICE SHAFFER
4604498,5025153866,2020-04-06,2510.36,TOMS.COM USD
4604731,10000472606,2020-04-06,757.57,UPPER VILLAGE MARKET
4604755,10004406941,2020-04-06,3399.93,BARNES & NOBLE #2850
4605178,10004651915,2020-04-06,4361.18,BLACKMAN PLUMBING #3508
4605331,10005201883,2020-04-06,2639.5,CLEGG AUTO
4605359,10006951815,2020-04-06,3015.27,GOODCENTS SUBS - 86 -
4605488,10011588394,2020-04-06,1830.28,SAMS CLUB #6429
4605588,10011639288,2020-04-06,1664.29,SCULLERS DRAFT HOUSE
4605802,10012510696,2020-04-06,1355.43,TACO BELL #24656
4606108,10012510696,2020-04-06,5600.7,TACO BELL 033314
4606541,10012562544,2020-04-06,5582.95,TARGET        00001008
4606770,10012905000,2020-04-06,3906.01,UberEATS
4607129,10013133157,2020-04-06,74.85,VILLAGE PIZZERIA
4607254,10014430594,2020-04-06,4805.15,ALDI 72018
4607271,10015066137,2020-04-06,2081.77,AMZN Mktp US*MS64J70X0
4607359,1392288093,2020-04-07,4781.61,AMERICAN AIR0012391885874
4607406,1392288093,2020-04-07,697.51,AMZ*Paracord Planet
4607420,1462577979,2020-04-07,3669.92,BAZAR KALUTI
4607610,1495502358,2020-04-07,4529.26,CHIPOTLE 0197
4607937,1525220955,2020-04-07,3073.17,Cypress Beauty Supply
4608085,1570099596,2020-04-07,5396.6,FEDEX 778892199339
4608219,1570678977,2020-04-07,3788.45,Forno Kitchen + Bar
4608274,1640095688,2020-04-07,2249.85,KWIK TRIP  32000003202
4608326,1732943217,2020-04-07,3534.64,NJT MOBILE 3001
4608803,1806109901,2020-04-07,4855.54,RACETRAC074   00000745
4608888,1815802975,2020-04-07,3078.95,RAYS PIZZA BAGEL CAFE
4608914,1847971012,2020-04-07,3731.38,SHELL OIL 57544408008
4608940,2098288403,2020-04-07,1637.01,5 BS BBQ
4609215,2124066690,2020-04-07,359.4,AMAZON.COM*GB6ZU4063 AMZN
4609354,2185939804,2020-04-07,848.92,CHICO'S/SOMA-DIRECT #0
4609396,2236053891,2020-04-07,5541.56,FIREHOUSE SUBS #1362
4609662,2283025982,2020-04-07,3786.65,JETBLUE   27926036572696
4609666,2312561791,2020-04-07,4146.4,MACYS  BEND
4610036,2323117492,2020-04-07,2870.41,MCDONALD'S M6231 OF
4610087,2344136315,2020-04-07,5365.87,OMAHASTEAKS.COM
4610105,2347051902,2020-04-07,5301.61,PANERA BREAD #203201 P
4610130,2352874537,2020-04-07,5438.6,PAYPAL *NORTON
4610241,2369774552,2020-04-07,4307.68,QT 20         01000207
4610704,2379448262,2020-04-07,1299.78,ROSS STORE #520
4611342,2418642156,2020-04-07,4280.81,SPEEDWAY 04159
4611667,2432678244,2020-04-07,4901.87,SWING AROUND FUN TOWN
4611963,2434125954,2020-04-07,661.44,T2 PARKING 11 & SPRUCE
4612015,2460494673,2020-04-07,1555.69,ULTA #65
4612311,2475819622,2020-04-07,5581.31,WHITE CASTLE  100007
4612349,2479230719,2020-04-07,4476.92,WM SUPERCENTER #1180
4612427,2481345422,2020-04-07,265.1,WM SUPERCENTER #2927
4612694,2502274866,2020-04-07,4908.23,Amazon.com*GQ4AT0W13
4613001,2520970677,2020-04-07,2590.05,AMZN Mktp US*MS9377IP0
4613057,2526911360,2020-04-07,4986.26,ASA RAMEN
4613125,2536991520,2020-04-07,3984.38,BISTROT CINQ
4613130,2567888972,2020-04-07,2113.59,CVS/PHARMACY #01217
4613143,2590321702,2020-04-07,398.54,Google
4613187,2618038205,2020-04-07,2918.81,LAS VEGAS PAIUTE MAIN
4613232,2639432726,2020-04-07,959.92,MURPHY6793ATWALMART
4613381,2645223234,2020-04-07,1900.56,PAYPAL *DOVERSADDEL
4613622,2658489383,2020-04-07,96.96,RALPHS # 0222
4613649,2667239506,2020-04-07,4447.82,SD ZOO  ADMISSIONS
4613854,5024773326,2020-04-07,509.07,THORNTONS #0079
4613968,5026569664,2020-04-07,4569.51,TORRID #5544
4614012,5026798768,2020-04-07,84.64,TRADER JOE'S #726 QPS
4614152,10000785519,2020-04-07,1080.13,WAL-MART #0613     SE2
4614189,10001722728,2020-04-07,2562.77,6685 WORKOUT ANYTIME
4614287,10003334943,2020-04-07,3037.47,AMZN Mktp US*MO6XP5T42
4614388,10004613638,2020-04-07,4500,BEST WAY DISPOSAL OF I
4614543,10004718975,2020-04-07,15.18,BOX LUNCH #4595
4614585,10004809555,2020-04-07,3136.36,CANTABERRY RESTAURANT
4614776,10006502536,2020-04-07,4870.61,FIREHOUSE DELI
4614793,10007352597,2020-04-07,3659.49,HAMPTON INN AND SUITES CH
4614824,10008221066,2020-04-07,3009.18,KIDS PLAY TWO
4614866,10009634253,2020-04-07,3343.32,NATURAL GROCERS CS 08
4615000,10010473261,2020-04-07,1313.02,"PARKSLEEPFLY.COM, INC."
4615052,10010528980,2020-04-07,2029.61,PAYPAL *INKEDMERMAI
4615087,10010775588,2020-04-07,2640.47,PDFW
4615111,10011555056,2020-04-07,865.08,SAMMYS DELI RESTAURANT
4615223,10012422275,2020-04-07,1589.67,SUNOCO 0337362800  QPS
4615315,10012444460,2020-04-07,1621.84,T & D LLC
4615366,10012834332,2020-04-07,5565.52,TROPICAL SMOOTHIE CAFE -
4615400,10013035879,2020-04-07,2757.94,UNITED PACIFIC #163
4615414,10014181071,2020-04-07,2376.67,Adobo Grill
4615416,10014430594,2020-04-07,4755.8,ALABASTER BEAUTY SUPPL
4615476,10015029156,2020-04-07,1244.1,AMZN Mktp US*MA79V3912
4615478,10015373801,2020-04-07,110.95,AUNTIE ANNE'S NY 247
4615552,1271756640,2020-04-08,3268.92,0587 AMC ORANGE PARK 2
4615941,1350450902,2020-04-08,4485.28,Amazon Prime*MS3XK78E1
4616079,1414735543,2020-04-08,1335.71,AMZN MKTP US*FL5EL0WB3 AM
4616099,1525220955,2020-04-08,1068.61,CVS/PHARMACY #11136
4616153,1640899496,2020-04-08,5655.5,LA TAPANADE CONC H ORD
4616165,1673252068,2020-04-08,2760,MCDONALD'S F6443
4616265,1727133287,2020-04-08,3020.34,MUJI NEWBURY 6175021170
4616266,1758245968,2020-04-08,1562.65,PAYPAL *ACTBLUE
4616336,1775975456,2020-04-08,2945.09,PEPBOYS STORE 1580
4616403,1786781466,2020-04-08,933.43,PP*GOOGLE YOUTUBE SUBS
4616657,1794000180,2020-04-08,3723.12,Prime Video*391BP1093
4616700,1805470460,2020-04-08,5560.65,QVC*539082395301*3OF3
4616865,1913003484,2020-04-08,650.66,SUNCTRYAIR  GBT8NX
4616876,1924844215,2020-04-08,2041.31,THE HOME DEPOT #3007
4617033,1940400250,2020-04-08,1066.68,TOWN&COUNTRYSUPERMARKE
4617055,1942199386,2020-04-08,5634.28,TST* DARWIN S LTD. - MASS
4617440,1945601750,2020-04-08,288.25,TST* OBAO - 38 WATER ST
4617492,1945875248,2020-04-08,3349.77,TWC*TIME WARNER CABLE
4617499,2057467173,2020-04-08,5434.4,WAL-MART #1163
4617956,2069367098,2020-04-08,1434.51,WALGREENS #12672
4617989,2113002912,2020-04-08,2549.08,ALDI 66064
4618134,2122676329,2020-04-08,1376.08,Amazon.com*1Y3WP1IR3
4618363,2130793546,2020-04-08,4303.91,AMAZON.COM*Z21NZ3RJ3 A
4618364,2150434929,2020-04-08,4473.43,ARCO #42743
4618403,2198283232,2020-04-08,5495.87,CLEARBAGS
4618418,2200090054,2020-04-08,4986.06,COCA COLA SAINT CHARLE
4618501,2200090054,2020-04-08,2237.38,COFFEE FELLOWS FLUGHAF
4618668,2258603477,2020-04-08,1131.14,H-E-B GAS/CARWASH #6
4618731,2418900588,2020-04-08,643.27,SPIRIT AIRL 4870229886025
4618775,2449772215,2020-04-08,4231.08,THOMAS STREET TAVERN
4618804,2473618760,2020-04-08,5045.46,WAWA 5205     00052050
4618840,2479230719,2020-04-08,4550.88,WM SUPERCENTER #1678
4618883,2479230719,2020-04-08,1000.9,WM SUPERCENTER #2137
4619111,2498042632,2020-04-08,3.53,AB* ABEBOOKS GARIX2
4619133,2507485954,2020-04-08,940.46,AMAZON.COM*Z21NZ3RJ3 A
4619244,2555467300,2020-04-08,764.2,CHEVRON 0209999
4619346,2565522326,2020-04-08,1062.56,CRESTED BUTTE ACE HARDWA
